RESEMAVAL,DISBELIEF,RELATIVISM,SCEPTICISM,AGE,EDUCATION,DEFIANCE,ReligCountry
0.360417,0.222222,0.0,0.33,64,1,0.276667,Religious
0.31125,0.0,0.333333,0.22,43,3,0.333333,Religious
0.421944,0.0,0.666667,0.22,34,3,0.333333,Religious
0.351019,0.111111,0.0,0.11,48,6,0.333333,Religious
0.426713,0.055556,0.0,0.0,37,2,0.333333,Religious
0.401528,0.111111,1.0,0.44,56,5,0.11,Religious
0.359583,0.0,0.333333,0.44,30,3,0.276667,Religious
0.445231,0.0,1.0,0.11,59,2,0.663333,Religious
0.307037,0.166667,1.0,0.33,44,3,0.166667,Religious
0.513333,0.0,1.0,0.33,55,0,0.11,Religious
0.442917,0.0,1.0,0.33,52,8,0.333333,Religious
0.1725,0.166667,0.333333,0.44,38,1,0.11,Religious
0.450833,0.0,0.0,0.11,26,1,0.11,Religious
0.313843,0.055556,0.333333,0.0,35,1,0.166667,Religious
0.359861,0.111111,1.0,0.22,38,2,0.276667,Religious
0.424676,0.055556,1.0,0.11,18,3,0.333333,Religious
0.427269,0.055556,1.0,0.0,38,2,0.11,Religious
0.371157,0.111111,1.0,0.22,35,2,0.386667,Religious
0.311528,0.055556,1.0,0.11,25,2,0.0,Religious
0.556343,0.055556,1.0,0.33,26,3,0.443333,Religious
0.351019,0.111111,0.0,0.0,38,2,0.333333,Religious
0.514676,0.111111,0.333333,0.44,42,2,0.276667,Religious
0.360278,0.111111,0.0,0.11,33,3,0.333333,Religious
0.237176,0.055556,0.333333,0.11,19,3,0.0,Religious
0.159167,0.111111,0.0,0.33,45,0,0.11,Religious
0.367083,0.0,0.0,0.0,23,6,0.0,Religious
0.244259,0.0,0.333333,0.44,38,3,0.166667,Religious
0.255417,0.111111,0.0,0.22,45,1,0.0,Religious
0.345833,0.166667,0.333333,0.33,29,3,0.166667,Religious
0.359583,0.498889,0.666667,0.44,32,3,0.22,Secular
0.2975,0.166667,0.333333,0.0,55,0,0.333333,Religious
0.207917,0.0,0.0,0.33,35,1,0.0,Religious
0.262917,0.111111,0.0,0.22,31,1,0.166667,Religious
0.214167,0.166667,0.0,0.33,54,1,0.443333,Religious
0.138333,0.166667,0.0,0.11,22,2,0.333333,Religious
0.297083,0.0,0.0,0.11,23,3,0.333333,Religious
0.424676,0.0,0.666667,0.11,49,6,0.333333,Religious
0.165,0.111111,0.0,0.22,69,1,0.11,Religious
0.138333,0.0,0.0,0.22,27,1,0.0,Religious
0.27,0.055556,1.0,0.0,37,1,0.443333,Religious
0.221389,0.111111,0.0,0.11,25,1,0.0,Religious
0.292454,0.555556,0.0,0.22,45,2,0.276667,Secular
0.290417,0.111111,0.0,0.33,30,5,0.276667,Religious
0.465,0.055556,0.0,0.55,41,3,0.276667,Religious
0.419352,0.166667,0.333333,0.44,53,5,0.443333,Religious
0.223704,0.0,0.333333,0.33,49,3,0.276667,Religious
0.311667,0.166667,0.0,0.0,29,2,0.386667,Religious
0.4925,0.0,0.0,0.33,66,1,0.333333,Religious
0.380417,0.111111,0.0,0.11,24,2,0.333333,Religious
0.325417,0.111111,0.0,0.33,42,1,0.166667,Religious
0.182176,0.055556,1.0,0.33,84,3,0.386667,Religious
0.423611,0.166667,0.333333,0.33,47,3,0.0,Religious
0.571343,0.166667,0.0,0.0,50,3,0.0,Religious
0.437083,0.277778,0.333333,0.33,21,6,0.166667,Religious
0.325417,0.0,0.0,0.55,40,3,0.333333,Religious
0.472593,0.055556,0.0,0.666667,45,3,0.166667,Religious
0.344352,0.0,0.0,0.44,42,2,0.166667,Religious
0.582222,0.111111,0.333333,0.33,35,1,0.23005,Religious
0.441019,0.166667,0.333333,0.33,25,3,0.333333,Religious
0.212963,0.055556,1.0,0.11,47,1,0.333333,Religious
0.435833,0.111111,0.0,0.33,29,3,0.166667,Religious
0.452176,0.0,1.0,0.22,67,3,0.0,Religious
0.561528,0.055556,0.0,0.33,20,3,0.166667,Religious
0.554028,0.111111,0.666667,0.33,32,5,0.443333,Religious
0.21375,0.222222,0.0,0.0,36,2,0.0,Religious
0.4775,0.111111,0.0,0.773333,41,2,0.166667,Religious
0.453287,0.0,1.0,0.22,31,3,0.333333,Religious
0.271898,0.111111,1.0,0.33,64,1,0.276667,Religious
0.464028,0.0,0.333333,0.33,60,6,0.443333,Religious
0.3325,0.0,0.333333,0.11,40,2,0.0,Religious
0.3675,0.055556,0.333333,0.33,42,3,0.443333,Religious
0.144583,0.166667,0.0,0.11,42,1,0.333333,Religious
0.390787,0.0,0.666667,0.0,35,1,0.0,Religious
0.251065,0.111111,0.666667,0.11,46,1,0.333333,Religious
0.3525,0.055556,0.0,0.0,32,2,0.276667,Religious
0.33875,0.055556,0.333333,0.11,39,3,0.0,Religious
0.4575,0.277778,0.666667,0.0,29,1,0.11,Religious
0.281435,0.055556,0.333333,0.333333,56,1,0.11,Religious
0.205602,0.111111,0.333333,0.11,45,1,0.11,Religious
0.237176,0.222222,0.0,0.0,30,1,0.11,Religious
0.603611,0.055556,1.0,0.0,41,3,0.276667,Religious
0.309907,0.0,1.0,0.22,52,0,0.0,Religious
0.517407,0.111111,0.333333,0.0,48,1,0.11,Religious
0.388333,0.055556,0.666667,0.0,18,3,0.0,Religious
0.249583,0.0,0.333333,0.0,23,2,0.0,Religious
0.328287,0.0,1.0,0.22,32,3,0.0,Religious
0.394167,0.055556,0.0,0.0,23,6,0.0,Religious
0.549676,0.055556,1.0,0.11,34,1,0.333333,Religious
0.506944,0.222222,1.0,0.0,19,2,0.0,Religious
0.25162,0.0,1.0,0.0,28,1,0.11,Religious
0.506667,0.111111,0.0,0.0,36,2,0.0,Religious
0.442917,0.0,0.0,0.22,51,3,0.0,Religious
0.547361,0.055556,0.666667,0.0,28,3,0.11,Religious
0.336991,0.0,1.0,0.22,64,3,0.11,Religious
0.429583,0.166667,0.0,0.55,32,6,0.166667,Religious
0.380417,0.0,0.0,0.0,56,3,0.0,Religious
0.373472,0.055556,0.333333,0.11,46,6,0.276667,Religious
0.380417,0.277778,0.0,0.22,69,3,0.443333,Religious
0.27625,0.055556,0.666667,0.0,39,6,0.166667,Religious
0.42088,0.055556,0.0,0.33,44,3,0.666667,Religious
0.359583,0.0,0.0,0.22,36,6,0.333333,Religious
0.186667,0.055556,0.0,0.0,54,1,0.0,Religious
0.325,0.0,0.333333,0.11,24,3,0.0,Religious
0.54125,0.0,0.0,0.44,43,6,0.0,Religious
0.437083,0.0,0.0,0.44,42,6,0.0,Religious
0.33875,0.055556,0.0,0.11,59,0,0.11,Religious
0.368843,0.0,0.666667,0.33,62,5,0.166667,Religious
0.298333,0.055556,0.0,0.33,67,6,0.0,Religious
0.556759,0.0,0.666667,0.44,37,6,0.11,Religious
0.3525,0.0,0.0,0.22,53,6,0.11,Religious
0.463333,0.0,1.0,0.33,62,6,0.443333,Religious
0.45,0.222222,0.333333,0.0,61,1,0.166667,Religious
0.274352,0.055556,0.0,0.0,26,2,0.22,Religious
0.50625,0.055556,1.0,0.443333,19,2,0.22,Religious
0.320787,0.166667,0.666667,0.443333,28,1,0.11,Religious
0.25625,0.166667,0.333333,0.55,34,5,0.386667,Religious
0.048333,0.0,0.0,0.22,63,1,0.0,Religious
0.366111,0.166667,0.0,0.33,33,2,0.0,Religious
0.214583,0.111111,0.333333,0.33,34,1,0.11,Religious
0.28838,0.055556,0.333333,0.22,49,1,0.11,Religious
0.380694,0.5,0.666667,0.0,23,1,0.0,Secular
0.332083,0.166667,0.0,0.0,28,1,0.0,Religious
0.415278,0.055556,0.666667,0.0,50,0,0.11,Religious
0.258426,0.165556,0.0,0.0,42,0,0.0,Religious
0.28375,0.055556,1.0,0.0,22,0,0.0,Religious
0.299954,0.055556,0.333333,0.22,66,0,0.33,Religious
0.441435,0.166667,0.666667,0.33,45,0,0.11,Religious
0.366667,0.166667,0.0,0.33,28,1,0.11,Religious
0.397731,0.055556,0.666667,0.11,25,1,0.333333,Religious
0.288519,0.111111,1.0,0.33,56,1,0.11,Religious
0.484167,0.0,0.666667,0.11,59,0,0.22,Religious
0.464583,0.055556,0.666667,0.0,46,2,0.0,Religious
0.334676,0.166667,1.0,0.22,54,1,0.166667,Religious
0.357963,0.055556,1.0,0.22,27,1,0.166667,Religious
0.520417,0.055556,0.0,0.11,32,3,0.0,Religious
0.297083,0.0,0.0,0.0,40,1,0.11,Religious
0.380417,0.055556,0.666667,0.11,51,0,0.0,Religious
0.179583,0.055556,1.0,0.11,63,0,0.22,Religious
0.360417,0.222222,0.666667,0.33,30,1,0.166667,Religious
0.473426,0.222222,1.0,0.44,36,1,0.166667,Religious
0.4025,0.111111,0.333333,0.0,44,1,0.11,Religious
0.199074,0.055556,0.0,0.0,60,0,0.0,Religious
0.341759,0.0,0.666667,0.0,38,0,0.0,Religious
0.298333,0.0,0.0,0.55,26,2,0.0,Religious
0.279676,0.0,0.666667,0.0,21,2,0.0,Religious
0.421667,0.0,1.0,0.0,28,2,0.0,Religious
0.152083,0.222222,0.666667,0.22,50,1,0.443333,Religious
0.304167,0.055556,0.0,0.33,40,1,0.0,Religious
0.518519,0.055556,0.666667,0.0,22,0,0.0,Religious
0.394167,0.0,0.0,0.0,33,0,0.11,Religious
0.464444,0.0,1.0,0.553333,62,1,0.22,Religious
0.395417,0.055556,0.0,0.22,34,6,0.0,Religious
0.387917,0.222222,0.333333,0.33,52,3,0.11,Religious
0.47125,0.0,1.0,0.11,24,5,0.0,Religious
0.374028,0.0,1.0,0.0,22,2,0.22,Religious
0.332083,0.055556,0.333333,0.22,41,3,0.333333,Religious
0.228333,0.055556,0.0,0.0,66,1,0.0,Religious
0.387778,0.111111,0.666667,0.22,53,3,0.11,Religious
0.47125,0.055556,0.0,0.11,18,3,0.0,Religious
0.351435,0.055556,0.333333,0.55,36,2,0.0,Religious
0.584676,0.111111,0.666667,0.0,48,3,0.0,Religious
0.338333,0.111111,0.666667,0.33,49,7,0.443333,Religious
0.325417,0.055556,0.333333,0.44,24,3,0.166667,Religious
0.228194,0.0,1.0,0.33,70,0,0.11,Religious
0.144583,0.388889,0.666667,0.0,25,5,0.0,Secular
0.473704,0.0,1.0,0.11,19,2,0.443333,Religious
0.485417,0.0,0.333333,0.33,26,6,0.166667,Religious
0.459537,0.166667,0.0,0.22,67,3,0.333333,Religious
0.3525,0.0,0.0,0.33,33,3,0.166667,Religious
0.438426,0.0,1.0,0.11,28,6,0.333333,Religious
0.505417,0.0,0.666667,0.55,44,6,0.276667,Religious
0.423056,0.055556,0.666667,0.0,31,1,0.0,Religious
0.110833,0.055556,0.666667,0.22,41,2,0.276667,Religious
0.06875,0.055556,0.666667,0.11,30,1,0.0,Religious
0.210093,0.055556,0.666667,0.0,28,1,0.166667,Religious
0.242083,0.0,0.0,0.0,39,2,0.0,Religious
0.339167,0.055556,0.0,0.44,41,3,0.333333,Religious
0.3525,0.055556,0.0,0.11,23,3,0.166667,Religious
0.336991,0.333333,0.666667,0.22,33,1,0.166667,Religious
0.211852,0.055556,0.333333,0.0,43,1,0.0,Religious
0.340926,0.222222,0.333333,0.33,32,1,0.11,Religious
0.140926,0.165556,0.333333,0.0,56,0,0.0,Religious
0.1525,0.111111,0.333333,0.11,44,1,0.0,Religious
0.387917,0.055556,0.333333,0.0,39,1,0.166667,Religious
0.436667,0.055556,1.0,0.0,21,1,0.0,Religious
0.409167,0.055556,0.333333,0.11,38,0,0.22,Religious
0.300231,0.055556,1.0,0.44,22,1,0.22,Religious
0.163519,0.166667,0.959,0.0,39,2,0.11,Religious
0.422917,0.555556,0.333333,0.66,27,1,0.166667,Secular
0.5825,0.111111,0.666667,0.33,35,2,0.11,Religious
0.19375,0.111111,0.666667,0.44,35,1,0.443333,Religious
0.434213,0.166667,1.0,0.33,26,1,0.553333,Religious
0.290694,0.166667,0.333333,0.0,43,0,0.22,Religious
0.19375,0.055556,0.666667,0.0,20,3,0.333333,Religious
0.186111,0.055556,1.0,0.0,50,0,0.0,Religious
0.152083,0.0,0.0,0.44,34,2,0.11,Religious
0.27,0.555556,0.0,0.0,28,0,0.166667,Secular
0.198102,0.111111,0.333333,0.22,36,1,0.166667,Religious
0.35375,0.111111,0.666667,0.0,41,1,0.0,Religious
0.15875,0.0,0.333333,0.0,41,0,0.443333,Religious
0.235833,0.055556,0.0,0.0,25,1,0.166667,Religious
0.345833,0.388889,0.333333,0.33,28,1,0.276667,Secular
0.394167,0.5,0.333333,0.33,24,3,0.166667,Secular
0.458981,0.333333,0.0,0.0,20,3,0.166667,Religious
0.357963,0.055556,1.0,0.11,21,0,0.276667,Religious
0.3325,0.0,0.0,0.11,39,3,0.166667,Religious
0.339167,0.055556,0.0,0.0,39,2,0.166667,Religious
0.103333,0.111111,0.0,0.0,25,1,0.166667,Religious
0.28375,0.0,1.0,0.11,19,3,0.0,Religious
0.248889,0.055556,0.333333,0.33,37,3,0.166667,Religious
0.156852,0.055556,0.666667,0.0,48,0,0.166667,Religious
0.491528,0.055556,0.0,0.22,46,3,0.333333,Religious
0.359583,0.166667,0.0,0.55,25,5,0.166667,Religious
0.244537,0.055556,0.666667,0.663333,37,3,0.276667,Religious
0.380417,0.388889,0.666667,0.33,24,3,0.333333,Secular
0.313287,0.166667,0.0,0.33,28,6,0.443333,Religious
0.556343,0.111111,1.0,0.11,37,5,0.333333,Religious
0.380694,0.055556,0.0,0.55,35,3,0.11,Religious
0.27625,0.166667,0.0,0.55,23,6,0.333333,Religious
0.403426,0.055556,0.333333,0.44,60,5,0.0,Religious
0.3675,0.055556,0.0,0.11,63,0,0.0,Religious
0.40125,0.055556,0.0,0.22,68,1,0.276667,Religious
0.43625,0.055556,0.0,0.22,23,3,0.333333,Religious
0.426991,0.055556,0.333333,0.0,18,3,0.0,Religious
0.193333,0.0,0.0,0.33,49,3,0.166667,Religious
0.343519,0.0,0.0,0.55,28,3,0.276667,Religious
0.401667,0.055556,0.0,0.11,42,2,0.333333,Religious
0.37375,0.0,0.0,0.22,45,3,0.166667,Religious
0.41625,0.055556,0.666667,0.22,23,6,0.166667,Religious
0.3675,0.166667,0.0,0.333333,57,0,0.276667,Religious
0.437083,0.055556,0.0,0.11,18,3,0.333333,Religious
0.305,0.166667,0.333333,0.22,61,1,0.276667,Religious
0.305,0.055556,1.0,0.33,30,1,0.166667,Religious
0.255833,0.111111,0.0,0.66,30,6,0.553333,Religious
0.483102,0.111111,0.666667,0.0,57,2,0.333333,Religious
0.457639,0.166667,0.666667,0.0,30,0,0.0,Religious
0.394167,0.055556,0.0,0.22,60,1,0.22,Religious
0.277083,0.055556,0.0,0.0,48,2,0.11,Religious
0.381667,0.055556,0.0,0.11,26,3,0.0,Religious
0.383009,0.055556,1.0,0.22,51,0,0.22,Religious
0.320093,0.055556,0.666667,0.22,27,3,0.166667,Religious
0.379213,0.111111,0.0,0.44,45,2,0.276667,Religious
0.348426,0.055556,0.333333,0.44,42,1,0.333333,Religious
0.284167,0.5,0.333333,0.11,25,3,0.333333,Secular
0.185833,0.111111,0.333333,0.0,40,7,0.166667,Religious
0.22875,0.055556,0.666667,0.66,35,2,0.0,Religious
0.309213,0.055556,0.0,0.66,44,2,0.22,Religious
0.3675,0.055556,0.0,0.55,31,1,0.166667,Religious
0.220694,0.388889,0.0,0.553333,29,3,0.333333,Secular
0.479954,0.055556,0.333333,0.11,49,1,0.333333,Religious
0.487454,0.222222,0.0,0.33,24,3,0.443333,Religious
0.297917,0.111111,0.333333,0.0,38,2,0.11,Religious
0.166667,0.055556,0.0,0.22,35,1,0.0,Religious
0.304861,0.055556,0.0,0.0,40,1,0.0,Religious
0.251759,0.055556,0.0,0.11,56,1,0.22,Religious
0.235833,0.5,0.333333,0.553333,28,1,0.11,Secular
0.291667,0.333333,0.666667,0.22,36,1,0.276667,Religious
0.269583,0.0,0.0,0.0,44,2,0.11,Religious
0.312083,0.111111,0.0,0.0,58,0,0.443333,Religious
0.327176,0.055556,0.666667,0.22,47,1,0.11,Religious
0.151528,0.0,0.0,0.0,34,2,0.0,Religious
0.34338,0.0,0.666667,0.44,43,6,0.166667,Religious
0.47588,0.055556,1.0,0.33,43,6,0.0,Religious
0.473009,0.055556,0.333333,0.22,45,6,0.166667,Religious
0.325417,0.166667,0.333333,0.55,24,3,0.0,Religious
0.31125,0.166667,0.0,0.22,48,6,0.333333,Religious
0.348565,0.111111,1.0,0.33,28,2,0.276667,Religious
0.389537,0.388889,0.0,0.11,43,3,0.0,Secular
0.422361,0.055556,0.0,0.22,56,6,0.0,Religious
0.249583,0.055556,0.0,0.22,48,3,0.0,Religious
0.360417,0.055556,0.333333,0.55,37,3,0.333333,Religious
0.292315,0.055556,1.0,0.22,28,3,0.11,Religious
0.319167,0.111111,1.0,0.55,53,2,0.333333,Religious
0.168426,0.111111,0.333333,0.22,49,2,0.11,Religious
0.475324,0.388889,0.333333,0.22,30,3,0.166667,Secular
0.269306,0.388889,0.666667,0.22,30,6,0.333333,Secular
0.399213,0.111111,0.333333,0.22,31,3,0.333333,Religious
0.144583,0.0,0.666667,0.0,18,3,0.0,Religious
0.378657,0.166667,0.0,0.55,32,3,0.333333,Religious
0.273935,0.2955,0.0,0.553333,25,3,0.443333,Religious
0.15875,0.0,0.333333,0.22,31,6,0.166667,Religious
0.230648,0.055556,0.0,0.06,24,1,0.166667,Religious
0.472667,0.055556,0.333333,0.11,43,1,0.0,Religious
0.228213,0.67833,0.666667,0.22,38,0,0.23005,Secular
0.31125,0.0,0.333333,0.22,37,3,0.333333,Religious
0.200833,0.666667,0.0,0.22,26,3,0.103,Secular
0.432037,0.111111,0.666667,0.22,31,1,0.443333,Religious
0.399352,0.331111,1.0,0.33,66,0,0.11,Religious
0.328287,0.055556,0.666667,0.33,42,1,0.333333,Religious
0.402083,0.055556,1.0,0.22,39,2,0.103,Religious
0.301407,0.1505,0.0,0.11,28,1,0.0,Religious
0.51713,0.111111,0.959,0.0,53,1,0.22,Religious
0.551296,0.055556,0.0,0.33,36,2,0.443333,Religious
0.351296,0.0,0.333333,0.33,38,2,0.333333,Religious
0.362593,0.055556,0.666667,0.11,63,0,0.443333,Religious
0.361898,0.388889,1.0,0.22,30,2,0.443333,Secular
0.419769,0.388889,1.0,0.55,33,2,0.0,Secular
0.406435,0.0,1.0,0.0,18,2,0.11,Religious
0.542315,0.166667,0.0,0.33,30,6,0.443333,Religious
0.297917,0.055556,0.0,0.22,48,1,0.0,Religious
0.43625,0.055556,1.0,0.44,54,2,0.443333,Religious
0.411343,0.0,0.333333,0.22,31,6,0.166667,Religious
0.477778,0.055556,1.0,0.0,44,1,0.0,Religious
0.482546,0.111111,0.0,0.0,33,3,0.166667,Religious
0.375926,0.055556,0.333333,0.44,65,3,0.0,Religious
0.442778,0.055556,0.333333,0.22,23,2,0.166667,Religious
0.519722,0.055556,0.0,0.44,38,3,0.333333,Religious
0.3675,0.055556,0.333333,0.22,61,0,0.22,Religious
0.21662,0.11,0.0,0.22,42,0,0.11,Religious
0.131667,0.111111,0.333333,0.11,45,0,0.0,Religious
0.255833,0.111111,0.333333,0.22,31,0,0.333333,Religious
0.458704,0.166667,0.666667,0.22,27,2,0.0,Religious
0.38287,0.055556,1.0,0.44,43,1,0.11,Religious
0.305,0.055556,0.0,0.33,36,1,0.0,Religious
0.25625,0.1505,1.0,0.22,24,1,0.166667,Religious
0.209954,0.111111,0.666667,0.11,29,2,0.0,Religious
0.436667,0.111111,0.333333,0.33,36,1,0.333333,Religious
0.385324,0.055556,1.0,0.33,39,3,0.0,Religious
0.243843,0.222222,1.0,0.44,38,3,0.0,Religious
0.402083,0.166667,0.666667,0.22,24,3,0.0,Religious
0.325417,0.111111,0.333333,0.22,41,3,0.443333,Religious
0.455046,0.0,0.0,0.33,32,3,0.333333,Religious
0.473148,0.055556,1.0,0.533,43,1,0.443333,Religious
0.48963,0.0,1.0,0.22,38,1,0.11,Religious
0.472667,0.388889,0.0,0.55,21,3,0.443333,Secular
0.454769,0.111111,1.0,0.22,40,1,0.333333,Religious
0.285926,0.222222,0.333333,0.11,36,0,0.22,Religious
0.358241,0.166667,0.666667,0.0,50,0,0.0,Religious
0.26088,0.055556,1.0,0.11,42,1,0.333333,Religious
0.229167,0.055556,0.333333,0.66064,44,1,0.333333,Religious
0.267269,0.0,1.0,0.33,21,3,0.166667,Religious
0.305,0.166667,0.0,0.55,31,1,0.166667,Religious
0.546944,0.055556,1.0,0.44,36,3,0.333333,Religious
0.30525,0.055556,0.0,0.55,35,1,0.11,Religious
0.249167,0.055556,0.333333,0.33,36,1,0.0,Religious
0.16625,0.055556,0.0,0.0,19,2,0.333333,Religious
0.165833,0.222222,0.666667,0.0,36,0,0.0,Religious
0.32787,0.055556,0.0,0.44,25,3,0.11,Religious
0.173611,0.055556,0.666667,0.44,30,1,0.386667,Religious
0.438565,0.166667,0.0,0.44,19,3,0.0,Religious
0.459815,0.111111,0.333333,0.33,19,3,0.11,Religious
0.415417,0.055556,0.0,0.0,34,2,0.0,Religious
0.512222,0.055556,0.0,0.44,33,3,0.0,Religious
0.221667,0.055556,0.0,0.11,41,1,0.166667,Religious
0.386944,0.055556,0.0,0.22,36,3,0.333333,Religious
0.233102,0.333333,0.666667,0.0,31,1,0.0,Religious
0.235694,0.055556,1.0,0.33,42,1,0.443333,Religious
0.424537,0.055556,0.0,0.22,26,6,0.11,Religious
0.204007,0.165556,0.333333,0.22,36,1,0.166667,Religious
0.311667,0.0,0.333333,0.11,69,1,0.0,Religious
0.374167,0.0,0.0,0.33,30,3,0.333333,Religious
0.33875,0.055556,0.0,0.11,32,1,0.22,Religious
0.409167,0.055556,0.952,0.11,67,2,0.22,Religious
0.40875,0.0,1.0,0.11,23,1,0.276667,Religious
0.477917,0.0,0.0,0.0,32,3,0.0,Religious
0.265926,0.0,0.0,0.0,33,3,0.0,Religious
0.381111,0.0,0.666667,0.0,39,1,0.333333,Religious
0.542593,0.0,0.333333,0.55,51,3,0.166667,Religious
0.51537,0.055556,0.666667,0.0,41,0,0.276667,Religious
0.394167,0.0,0.0,0.22,35,3,0.0,Religious
0.12375,0.055556,0.333333,0.33,32,2,0.0,Religious
0.409167,0.111111,0.0,0.44,30,3,0.443333,Religious
0.302685,0.055556,0.333333,0.22,29,2,0.0,Religious
0.389676,0.0,0.333333,0.0,55,2,0.443333,Religious
0.207083,0.055556,0.0,0.33,32,3,0.333333,Religious
0.31125,0.166667,0.666667,0.33,30,3,0.166667,Religious
0.311667,0.0,0.333333,0.0,27,3,0.443333,Religious
0.3675,0.222222,0.0,0.23991,61,1,0.202,Religious
0.441019,0.055556,0.666667,0.55,37,6,0.553333,Religious
0.317917,0.0,0.0,0.0,23,3,0.0,Religious
0.433657,0.111111,1.0,0.55,39,6,0.333333,Religious
0.352917,0.055556,0.333333,0.33,45,2,0.276667,Religious
0.250926,0.111111,0.666667,0.33,35,1,0.166667,Religious
0.075833,0.111111,0.666667,0.22,28,1,0.276667,Religious
0.207083,0.111111,0.0,0.33,22,5,0.333333,Religious
0.473287,0.166667,0.333333,0.22,40,3,0.333333,Religious
0.2075,0.055556,0.666667,0.0,57,3,0.0,Religious
0.134333,0.111111,0.666667,0.0,30,6,0.0,Religious
0.237593,0.111111,0.666667,0.44,41,2,0.276667,Religious
0.297361,0.388889,0.666667,0.44,24,6,0.333333,Secular
0.325833,0.111111,0.0,0.11,20,3,0.333333,Religious
0.216343,0.0,0.333333,0.44,41,1,0.333333,Religious
0.426991,0.0,0.333333,0.22,19,3,0.0,Religious
0.544769,0.166667,0.666667,0.11,33,3,0.443333,Religious
0.342037,0.0,0.0,0.66,57,1,0.0,Religious
0.209676,0.333333,0.666667,0.33,18,3,0.0,Religious
0.422778,0.111111,0.666667,0.0,49,3,0.166667,Religious
0.062083,0.333333,0.0,0.553333,42,1,0.33,Religious
0.195926,0.111111,0.333333,0.55,43,3,0.166667,Religious
0.334676,0.055556,0.666667,0.33,30,3,0.11,Religious
0.3875,0.111111,0.0,0.11,44,0,0.11,Religious
0.241806,0.055556,0.333333,0.33,22,3,0.0,Religious
0.470694,0.111111,0.666667,0.55,42,6,0.0,Religious
0.431759,0.055556,0.333333,0.11,24,3,0.0,Religious
0.221667,0.0,0.333333,0.66,47,2,0.0,Religious
0.43625,0.055556,0.0,0.33,41,6,0.333333,Religious
0.355509,0.0,0.666667,0.0,40,1,0.443333,Religious
0.40875,0.055556,1.0,0.33,37,0,0.276667,Religious
0.228333,0.055556,0.333333,0.0,26,1,0.276667,Religious
0.228333,0.166667,0.333333,0.11,37,1,0.333333,Religious
0.424259,0.055556,1.0,0.44,30,1,0.166667,Religious
0.262917,0.222222,1.0,0.0,20,3,0.166667,Religious
0.462269,0.055556,1.0,0.55,27,0,0.11,Religious
0.339167,0.055556,0.0,0.44,47,0,0.44,Religious
0.297917,0.055556,0.666667,0.0,25,0,0.0,Religious
0.200417,0.0,0.0,0.553333,22,1,0.11,Religious
0.293287,0.055556,1.0,0.0,35,1,0.11,Religious
0.094352,0.055556,0.666667,0.22,49,2,0.166667,Religious
0.25787,0.111111,0.666667,0.66,21,3,0.333333,Religious
0.09625,0.111111,0.666667,0.33,36,1,0.166667,Religious
0.45,0.111111,0.0,0.11,32,6,0.0,Religious
0.125,0.111111,0.666667,0.0,35,1,0.0,Religious
0.145833,0.222222,0.0,0.22,33,2,0.333333,Religious
0.186528,0.166667,1.0,0.44,28,2,0.11,Religious
0.186667,0.166667,0.0,0.55,31,3,0.166667,Religious
0.464028,0.055556,0.0,0.22,36,3,0.0,Religious
0.422083,0.0,0.0,0.44,35,3,0.333333,Religious
0.172083,0.166667,0.0,0.33,53,1,0.333333,Religious
0.5625,0.055556,1.0,0.33,66,0,0.33,Religious
0.265509,0.166667,1.0,0.22,28,1,0.276667,Religious
0.187083,0.0,0.333333,0.0,29,3,0.166667,Religious
0.24875,0.166667,0.0,0.22,39,5,0.276667,Religious
0.179583,0.333333,0.0,0.44,46,2,0.333333,Religious
0.256389,0.0,0.666667,0.11,26,5,0.166667,Religious
0.20912,0.0,0.0,0.22,43,1,0.333333,Religious
0.220833,0.055556,0.0,0.0,43,1,0.0,Religious
0.15125,0.055556,0.333333,0.22,28,3,0.443333,Religious
0.375787,0.443333,0.666667,0.22,34,2,0.443333,Secular
0.366667,0.166667,0.333333,0.22,21,1,0.0,Religious
0.547917,0.277778,0.666667,0.22,26,2,0.333333,Religious
0.179583,0.333333,0.333333,0.22,28,2,0.0,Religious
0.152083,0.0,0.666667,0.0,35,0,0.11,Religious
0.425509,0.276667,0.333333,0.886667,43,1,0.0,Religious
0.383565,0.111111,0.666667,0.11,19,2,0.0,Religious
0.193333,0.111111,0.333333,0.55,22,1,0.0,Religious
0.092315,0.277778,1.0,0.33,58,3,0.443333,Religious
0.110833,0.0,0.0,0.22,57,0,0.166667,Religious
