date,type_end,daily_avg_end,type_exg,daily_avg_exg
2018-04-13,Global ,501.5,Sun Duration,678.0
2018-04-14,Global ,523.2142857142857,Sun Duration,702.0
2018-04-15,Global ,522.1428571428571,Sun Duration,708.0
2018-04-16,Global ,542.6428571428571,Sun Duration,708.0
2018-04-17,Global ,513.6428571428571,Sun Duration,672.0
2018-04-18,Global ,512.4285714285714,Sun Duration,678.0
2018-04-19,Global ,533.8571428571429,Sun Duration,702.0
2018-04-20,Global ,412.2142857142857,Sun Duration,432.0
2018-04-21,Global ,295.6428571428572,Sun Duration,348.0
2018-04-22,Global ,522.2857142857143,Sun Duration,708.0
2018-04-23,Global ,562.2857142857143,Sun Duration,732.0
2018-04-24,Global ,569.0,Sun Duration,387.0
2018-04-25,Global ,98.21428571428572,Sun Duration,42.0
2018-04-26,Global ,250.28571428571428,Sun Duration,162.0
2018-04-27,Global ,515.5714285714286,Sun Duration,600.0
2018-04-28,Global ,507.4285714285714,Sun Duration,570.0
2018-04-29,Global ,527.7857142857143,Sun Duration,720.0
2018-04-30,Global ,538.7857142857143,Sun Duration,630.0
2018-05-01,Global ,440.7142857142857,Sun Duration,540.0
2018-05-02,Global ,502.07142857142856,Sun Duration,582.0
2018-05-03,Global ,510.7857142857143,Sun Duration,690.0
2018-05-04,Global ,318.85714285714283,Sun Duration,318.0
2018-05-05,Global ,496.5,Sun Duration,498.0
2018-05-06,Global ,350.7142857142857,Sun Duration,252.0
2018-05-07,Global ,353.57142857142856,Sun Duration,312.0
2018-05-08,Global ,260.2142857142857,Sun Duration,180.0
2018-05-09,Global ,498.2857142857143,Sun Duration,558.0
2018-05-10,Global ,508.07142857142856,Sun Duration,560.1428571428571
2018-05-11,Global ,536.2142857142857,Sun Duration,562.2857142857142
2018-05-12,Global ,363.8571428571428,Sun Duration,564.4285714285714
2018-05-13,Global ,382.0,Sun Duration,566.5714285714284
2018-05-14,Global ,559.5714285714286,Sun Duration,568.7142857142857
2018-05-15,Global ,539.7857142857143,Sun Duration,570.8571428571429
2018-05-16,Global ,584.7857142857143,Sun Duration,573.0
2018-05-17,Global ,590.2857142857143,Sun Duration,575.1428571428571
2018-05-18,Global ,581.9285714285714,Sun Duration,577.2857142857142
2018-05-19,Global ,548.4285714285714,Sun Duration,579.4285714285713
2018-05-20,Global ,552.7857142857143,Sun Duration,581.5714285714286
2018-05-21,Global ,550.0,Sun Duration,583.7142857142857
2018-05-22,Global ,370.1428571428572,Sun Duration,585.8571428571429
2018-05-23,Global ,554.6428571428571,Sun Duration,588.0
2018-05-24,Global ,581.5714285714286,Sun Duration,738.0
2018-05-25,Global ,542.5714285714286,Sun Duration,672.0
2018-05-26,Global ,554.7142857142857,Sun Duration,702.0
2018-05-27,Global ,562.4285714285714,Sun Duration,732.0
2018-05-28,Global ,462.6428571428572,Sun Duration,468.0
2018-05-29,Global ,477.8571428571428,Sun Duration,540.0
2018-05-30,Global ,499.8571428571428,Sun Duration,702.0
2018-05-31,Global ,463.4285714285714,Sun Duration,642.0
2018-06-01,Global ,500.2857142857143,Sun Duration,678.0
2018-06-02,Global ,598.6428571428571,Sun Duration,720.0
2018-06-03,Global ,569.3571428571429,Sun Duration,690.0
2018-06-04,Global ,477.5,Sun Duration,522.0
2018-06-05,Global ,572.5714285714286,Sun Duration,720.0
2018-06-06,Global ,597.3571428571429,Sun Duration,792.0
2018-06-07,Global ,541.0714285714286,Sun Duration,690.0
2018-06-08,Global ,589.3571428571429,Sun Duration,768.0
2018-06-09,Global ,621.4285714285714,Sun Duration,792.0
2018-06-10,Global ,604.8571428571429,Sun Duration,780.0
2018-06-11,Global ,496.3571428571428,Sun Duration,678.0
2018-06-12,Global ,480.4285714285714,Sun Duration,552.0
2018-06-13,Global ,502.9285714285714,Sun Duration,600.0
2018-06-14,Global ,595.3571428571429,Sun Duration,750.0
2018-06-15,Global ,613.9285714285714,Sun Duration,798.0
2018-06-16,Global ,549.5,Sun Duration,630.0
2018-06-17,Global ,584.7857142857143,Sun Duration,690.0
2018-06-18,Global ,538.4285714285714,Sun Duration,762.0
2018-06-19,Global ,556.3571428571429,Sun Duration,732.0
2018-06-20,Global ,592.7142857142857,Sun Duration,780.0
2018-06-21,Global ,552.0714285714286,Sun Duration,768.0
2018-06-22,Global ,575.8571428571429,Sun Duration,738.0
2018-06-23,Global ,595.9285714285714,Sun Duration,768.0
2018-06-24,Global ,568.5,Sun Duration,762.0
2018-06-25,Global ,579.9285714285714,Sun Duration,678.0
2018-06-26,Global ,561.7857142857143,Sun Duration,690.0
2018-06-27,Global ,617.4285714285714,Sun Duration,792.0
2018-06-28,Global ,526.6428571428571,Sun Duration,582.0
2018-06-29,Global ,516.8571428571429,Sun Duration,708.0
2018-06-30,Global ,429.7857142857143,Sun Duration,492.0
2018-07-01,Global ,608.5,Sun Duration,780.0
2018-07-02,Global ,586.5,Sun Duration,750.0
2018-07-03,Global ,605.0,Sun Duration,762.0
2018-07-04,Global ,599.2142857142857,Sun Duration,768.0
2018-07-05,Global ,607.4285714285714,Sun Duration,768.0
2018-07-06,Global ,610.9285714285714,Sun Duration,780.0
2018-07-07,Global ,622.3571428571429,Sun Duration,798.0
2018-07-08,Global ,620.1428571428571,Sun Duration,798.0
2018-07-09,Global ,622.2142857142857,Sun Duration,768.0
2018-07-10,Global ,599.5714285714286,Sun Duration,720.0
2018-07-11,Global ,586.4285714285714,Sun Duration,708.0
2018-07-12,Global ,523.9285714285714,Sun Duration,708.0
2018-07-13,Global ,478.1428571428572,Sun Duration,660.0
2018-07-14,Global ,584.4285714285714,Sun Duration,690.0
2018-07-15,Global ,506.7142857142857,Sun Duration,630.0
2018-07-16,Global ,582.5,Sun Duration,708.0
2018-07-17,Global ,587.2142857142857,Sun Duration,768.0
2018-07-18,Global ,598.0714285714286,Sun Duration,768.0
2018-07-19,Global ,504.8571428571428,Sun Duration,558.0
2018-07-20,Global ,524.2142857142857,Sun Duration,678.0
2018-07-21,Global ,499.0,Sun Duration,738.0
2018-07-22,Global ,566.4285714285714,Sun Duration,720.0
2018-07-23,Global ,592.8571428571429,Sun Duration,768.0
2018-07-24,Global ,568.6428571428571,Sun Duration,738.0
2018-07-25,Global ,548.5,Sun Duration,690.0
2018-07-26,Global ,539.0714285714286,Sun Duration,762.0
2018-07-27,Global ,495.1428571428572,Sun Duration,612.0
2018-07-28,Global ,477.0,Sun Duration,690.0
2018-07-29,Global ,457.6428571428572,Sun Duration,648.0
2018-07-30,Global ,530.9285714285714,Sun Duration,678.0
2018-07-31,Global ,484.8571428571428,Sun Duration,708.0
2018-08-01,Global ,520.7142857142857,Sun Duration,680.0
2018-08-02,Global ,379.7857142857143,Sun Duration,480.0
2018-08-03,Global ,494.7857142857143,Sun Duration,570.0
2018-08-04,Global ,469.8571428571428,Sun Duration,570.0
2018-08-05,Global ,502.07142857142856,Sun Duration,680.0
2018-08-06,Global ,489.5,Sun Duration,630.0
2018-08-07,Global ,440.6428571428572,Sun Duration,650.0
2018-08-08,Global ,488.3571428571428,Sun Duration,642.0
2018-08-09,Global ,567.7857142857143,Sun Duration,720.0
2018-08-10,Global ,563.0,Sun Duration,750.0
2018-08-11,Global ,562.2857142857143,Sun Duration,760.0
2018-08-12,Global ,553.0714285714286,Sun Duration,710.0
2018-08-13,Global ,494.7857142857143,Sun Duration,690.0
2018-08-14,Global ,540.0714285714286,Sun Duration,680.0
2018-08-15,Global ,554.5,Sun Duration,690.0
2018-08-16,Global ,558.1428571428571,Sun Duration,730.0
2018-08-17,Global ,553.0714285714286,Sun Duration,130.0
2018-08-18,Global ,455.5,Sun Duration,30.0
2018-08-19,Global ,495.57142857142856,Sun Duration,380.0
2018-08-20,Global ,526.6428571428571,Sun Duration,730.0
2018-08-21,Global ,497.5,Sun Duration,650.0
2018-08-22,Global ,520.7142857142857,Sun Duration,580.0
2018-08-23,Global ,515.9285714285714,Sun Duration,610.0
2018-08-24,Global ,527.0,Sun Duration,720.0
2018-08-25,Global ,496.7142857142857,Sun Duration,650.0
2018-08-26,Global ,414.8571428571428,Sun Duration,650.0
2018-08-27,Global ,456.1428571428572,Sun Duration,590.0
2018-08-28,Global ,483.0,Sun Duration,680.0
2018-08-29,Global ,488.6428571428572,Sun Duration,625.0
2018-08-30,Global ,457.2857142857143,Sun Duration,570.0
2018-08-31,Global ,484.9285714285714,Sun Duration,650.0
2018-09-01,Global ,428.8571428571428,Sun Duration,440.0
2018-09-02,Global ,464.0,Sun Duration,630.0
2018-09-03,Global ,502.9285714285714,Sun Duration,680.0
2018-09-04,Global ,501.0,Sun Duration,710.0
2018-09-05,Global ,498.7142857142857,Sun Duration,680.0
2018-09-06,Global ,417.6428571428572,Sun Duration,660.0
2018-09-07,Global ,421.5,Sun Duration,640.0
2018-09-08,Global ,453.4285714285714,Sun Duration,670.0
2018-09-09,Global ,341.57142857142856,Sun Duration,510.0
2018-09-10,Global ,461.57142857142856,Sun Duration,670.0
2018-09-11,Global ,482.6428571428572,Sun Duration,660.0
2018-09-12,Global ,461.1428571428572,Sun Duration,670.0
2018-09-13,Global ,361.57142857142856,Sun Duration,420.0
2018-09-14,Global ,438.2857142857143,Sun Duration,650.0
2018-09-15,Global ,414.0,Sun Duration,590.0
2018-09-16,Global ,382.6428571428572,Sun Duration,588.421052631579
2018-09-17,Global ,398.57142857142856,Sun Duration,586.8421052631578
2018-09-18,Global ,429.5,Sun Duration,585.2631578947368
2018-09-19,Global ,450.4285714285714,Sun Duration,583.6842105263158
2018-09-20,Global ,461.7142857142857,Sun Duration,582.1052631578947
2018-09-21,Global ,454.4285714285714,Sun Duration,580.5263157894736
2018-09-22,Global ,443.7142857142857,Sun Duration,578.9473684210526
2018-09-23,Global ,441.7142857142857,Sun Duration,577.3684210526316
2018-09-24,Global ,446.2857142857143,Sun Duration,575.7894736842104
2018-09-25,Global ,423.0,Sun Duration,574.2105263157894
2018-09-26,Global ,439.6428571428572,Sun Duration,572.6315789473684
2018-09-27,Global ,440.7857142857143,Sun Duration,571.0526315789473
2018-09-28,Global ,427.7857142857143,Sun Duration,569.4736842105262
2018-09-29,Global ,399.2142857142857,Sun Duration,567.8947368421052
2018-09-30,Global ,372.7142857142857,Sun Duration,566.3157894736842
2018-10-01,Global ,137.64285714285714,Sun Duration,564.7368421052631
2018-10-02,Global ,389.3571428571428,Sun Duration,563.157894736842
2018-10-03,Global ,379.57142857142856,Sun Duration,561.578947368421
2018-10-04,Global ,347.7857142857143,Sun Duration,560.0
2018-10-05,Global ,377.8571428571428,Sun Duration,540.0
2018-10-06,Global ,366.3571428571428,Sun Duration,550.0
2018-10-07,Global ,304.7142857142857,Sun Duration,410.0
2018-10-08,Global ,276.7142857142857,Sun Duration,410.0
2018-10-09,Global ,365.4285714285714,Sun Duration,560.0
2018-10-10,Global ,244.28571428571428,Sun Duration,350.0
2018-10-11,Global ,249.64285714285717,Sun Duration,300.0
2018-10-12,Global ,321.42857142857144,Sun Duration,500.0
2018-10-13,Global ,306.1428571428572,Sun Duration,510.0
2018-10-14,Global ,347.57142857142856,Sun Duration,590.0
2018-10-15,Global ,181.2142857142857,Sun Duration,140.0
2018-10-16,Global ,305.0,Sun Duration,470.0
2018-10-17,Global ,172.92857142857142,Sun Duration,150.0
2018-10-18,Global ,143.42857142857142,Sun Duration,40.0
2018-10-19,Global ,175.64285714285714,Sun Duration,50.0
2018-10-20,Global ,191.2142857142857,Sun Duration,140.0
2018-10-21,Global ,245.64285714285717,Sun Duration,230.0
2018-10-22,Global ,302.07142857142856,Sun Duration,320.0
2018-10-23,Global ,256.42857142857144,Sun Duration,340.0
2018-10-24,Global ,310.0,Sun Duration,550.0
2018-10-25,Global ,193.14285714285717,Sun Duration,210.0
2018-10-26,Global ,277.07142857142856,Sun Duration,490.0
2018-10-27,Global ,350.07142857142856,Sun Duration,560.0
2018-10-28,Global ,358.57142857142856,Sun Duration,560.0
2018-10-29,Global ,335.07142857142856,Sun Duration,550.0
2018-10-30,Global ,343.5,Sun Duration,540.0
2018-10-31,Global ,331.35714285714283,Sun Duration,540.0
2018-11-01,Global ,332.2142857142857,Sun Duration,550.0
2018-11-02,Global ,330.6428571428572,Sun Duration,470.0
2018-11-03,Global ,320.5,Sun Duration,310.0
2018-11-04,Global ,244.57142857142856,Sun Duration,132.0
2018-11-05,Global ,174.78571428571428,Sun Duration,10.0
2018-11-06,Global ,241.3571428571429,Sun Duration,460.0
2018-11-07,Global ,291.7857142857143,Sun Duration,530.0
2018-11-08,Global ,276.1428571428572,Sun Duration,530.0
2018-11-09,Global ,280.2142857142857,Sun Duration,500.0
2018-11-10,Global ,189.14285714285717,Sun Duration,250.0
2018-11-11,Global ,152.0,Sun Duration,100.0
2018-11-12,Global ,224.92857142857144,Sun Duration,450.0
2018-11-13,Global ,276.1428571428572,Sun Duration,480.0
2018-11-14,Global ,123.85714285714286,Sun Duration,160.0
2018-11-15,Global ,175.21428571428572,Sun Duration,290.0
2018-11-16,Global ,152.07142857142858,Sun Duration,190.0
2018-11-17,Global ,276.2857142857143,Sun Duration,520.0
2018-11-18,Global ,238.64285714285717,Sun Duration,380.0
2018-11-19,Global ,264.6428571428572,Sun Duration,500.0
2018-11-20,Global ,223.2142857142857,Sun Duration,498.0
2018-11-21,Global ,175.07142857142858,Sun Duration,170.0
2018-11-22,Global ,95.64285714285714,Sun Duration,120.0
2018-11-23,Global ,92.21428571428572,Sun Duration,30.0
2018-11-24,Global ,220.07142857142856,Sun Duration,320.0
2018-11-25,Global ,224.0,Sun Duration,440.0
2018-11-26,Global ,188.78571428571428,Sun Duration,330.0
2018-11-27,Global ,230.78571428571428,Sun Duration,340.0
2018-11-28,Global ,229.14285714285717,Sun Duration,470.0
2018-11-29,Global ,136.42857142857142,Sun Duration,10.0
2018-11-30,Global ,210.5,Sun Duration,340.0
2018-12-01,Global ,84.5,Sun Duration,60.0
2018-12-02,Global ,166.64285714285714,Sun Duration,210.0
2018-12-03,Global ,172.64285714285714,Sun Duration,280.0
2018-12-04,Global ,175.57142857142858,Sun Duration,380.0
2018-12-05,Global ,166.21428571428572,Sun Duration,210.0
2018-12-06,Global ,38.5,Sun Duration,200.0
2018-12-07,Global ,71.0,Sun Duration,190.0
2018-12-08,Global ,160.78571428571428,Sun Duration,180.0
2018-12-09,Global ,183.8571428571429,Sun Duration,300.0
2018-12-10,Global ,227.7142857142857,Sun Duration,430.0
2018-12-11,Global ,165.64285714285714,Sun Duration,250.0
2018-12-12,Global ,104.5,Sun Duration,100.0
2018-12-13,Global ,140.57142857142858,Sun Duration,220.0
2018-12-14,Global ,244.8571428571429,Sun Duration,480.0
2018-12-15,Global ,244.07142857142856,Sun Duration,480.0
2018-12-16,Global ,138.42857142857142,Sun Duration,70.0
2018-12-17,Global ,163.28571428571428,Sun Duration,290.0
2018-12-18,Global ,71.57142857142857,Sun Duration,270.0
2018-12-19,Global ,157.42857142857142,Sun Duration,250.0
2018-12-20,Global ,152.78571428571428,Sun Duration,240.0
2018-12-21,Global ,196.14285714285717,Sun Duration,400.0
2018-12-22,Global ,165.21428571428572,Sun Duration,300.0
2018-12-23,Global ,187.3571428571429,Sun Duration,372.0
2018-12-24,Global ,148.5,Sun Duration,320.0
2018-12-25,Global ,222.14285714285717,Sun Duration,370.0
2018-12-26,Global ,78.64285714285714,Sun Duration,40.0
2018-12-27,Global ,81.5,Sun Duration,90.0
2018-12-28,Global ,50.785714285714285,Sun Duration,70.0
2018-12-29,Global ,106.5,Sun Duration,50.0
2018-12-30,Global ,116.64285714285714,Sun Duration,110.0
2018-12-31,Global ,99.0,Sun Duration,90.0
2019-01-01,Global ,240.3571428571429,Sun Duration,98.30188679245283
2019-01-02,Global ,155.21428571428572,Sun Duration,106.60377358490568
2019-01-03,Global ,91.28571428571428,Sun Duration,114.90566037735849
2019-01-04,Global ,250.2142857142857,Sun Duration,123.20754716981132
2019-01-05,Global ,193.78571428571428,Sun Duration,131.50943396226415
2019-01-06,Global ,112.71428571428572,Sun Duration,139.81132075471697
2019-01-07,Global ,98.78571428571428,Sun Duration,148.1132075471698
2019-01-08,Global ,91.35714285714286,Sun Duration,156.41509433962264
2019-01-09,Global ,186.92857142857144,Sun Duration,164.71698113207546
2019-01-10,Global ,261.57142857142856,Sun Duration,173.01886792452828
2019-01-11,Global ,258.7857142857143,Sun Duration,181.32075471698116
2019-01-12,Global ,261.5,Sun Duration,189.62264150943395
2019-01-13,Global ,166.07142857142858,Sun Duration,197.9245283018868
2019-01-14,Global ,76.64285714285714,Sun Duration,206.2264150943396
2019-01-15,Global ,262.7142857142857,Sun Duration,214.5283018867925
2019-01-16,Global ,84.71428571428571,Sun Duration,222.83018867924528
2019-01-17,Global ,248.28571428571428,Sun Duration,231.1320754716981
2019-01-18,Global ,204.64285714285717,Sun Duration,239.43396226415092
2019-01-19,Global ,257.07142857142856,Sun Duration,247.73584905660377
2019-01-20,Global ,201.07142857142856,Sun Duration,256.03773584905656
2019-01-21,Global ,251.78571428571428,Sun Duration,264.3396226415094
2019-01-22,Global ,266.0,Sun Duration,272.64150943396226
2019-01-23,Global ,278.2142857142857,Sun Duration,280.9433962264151
2019-01-24,Global ,260.6428571428572,Sun Duration,289.2452830188679
2019-01-25,Global ,288.0,Sun Duration,297.5471698113208
2019-01-26,Global ,280.85714285714283,Sun Duration,305.8490566037736
2019-01-27,Global ,244.5,Sun Duration,314.1509433962264
2019-01-28,Global ,96.07142857142856,Sun Duration,322.45283018867923
2019-01-29,Global ,130.17857142857144,Sun Duration,330.7547169811321
2019-01-30,Global ,164.28571428571428,Sun Duration,339.0566037735849
2019-01-31,Global ,198.39285714285717,Sun Duration,347.35849056603774
2019-02-01,Global ,232.5,Sun Duration,355.66037735849056
2019-02-02,Global ,263.85714285714283,Sun Duration,363.9622641509434
2019-02-03,Global ,320.2857142857143,Sun Duration,372.2641509433962
2019-02-04,Global ,323.42857142857144,Sun Duration,380.5660377358491
2019-02-05,Global ,315.6428571428572,Sun Duration,388.8679245283019
2019-02-06,Global ,122.85714285714286,Sun Duration,397.1698113207547
2019-02-07,Global ,117.28571428571428,Sun Duration,405.47169811320754
2019-02-08,Global ,281.85714285714283,Sun Duration,413.7735849056604
2019-02-09,Global ,222.8571428571429,Sun Duration,422.0754716981132
2019-02-10,Global ,173.35714285714286,Sun Duration,430.377358490566
2019-02-11,Global ,246.0,Sun Duration,438.6792452830188
2019-02-12,Global ,163.14285714285714,Sun Duration,446.9811320754716
2019-02-13,Global ,350.57142857142856,Sun Duration,455.28301886792445
2019-02-14,Global ,181.0,Sun Duration,463.5849056603773
2019-02-15,Global ,127.57142857142856,Sun Duration,471.88679245283015
2019-02-16,Global ,115.92857142857144,Sun Duration,480.18867924528297
2019-02-17,Global ,333.85714285714283,Sun Duration,488.4905660377359
2019-02-18,Global ,247.42857142857144,Sun Duration,496.7924528301887
2019-02-19,Global ,236.57142857142856,Sun Duration,505.0943396226415
2019-02-20,Global ,183.2142857142857,Sun Duration,513.3962264150944
2019-02-21,Global ,304.2142857142857,Sun Duration,521.6981132075472
2019-02-22,Global ,311.0,Sun Duration,530.0
2019-02-23,Global ,303.85714285714283,Sun Duration,520.0
2019-02-24,Global ,352.42857142857144,Sun Duration,580.0
2019-02-25,Global ,340.2142857142857,Sun Duration,540.0
2019-02-26,Global ,273.85714285714283,Sun Duration,350.0
2019-02-27,Global ,174.28571428571428,Sun Duration,100.0
2019-02-28,Global ,132.85714285714286,Sun Duration,50.0
2019-03-01,Global ,309.2857142857143,Sun Duration,220.0
2019-03-02,Global ,231.92857142857144,Sun Duration,40.0
2019-03-03,Global ,235.28571428571428,Sun Duration,190.0
2019-03-04,Global ,251.57142857142856,Sun Duration,340.0
2019-03-05,Global ,350.5,Sun Duration,430.0
2019-03-06,Global ,361.57142857142856,Sun Duration,600.0
2019-03-07,Global ,198.14285714285717,Sun Duration,160.0
2019-03-08,Global ,441.7142857142857,Sun Duration,600.0
2019-03-09,Global ,437.2142857142857,Sun Duration,630.0
2019-03-10,Global ,332.2857142857143,Sun Duration,480.0
2019-03-11,Global ,241.2142857142857,Sun Duration,230.0
2019-03-12,Global ,384.3571428571428,Sun Duration,490.0
2019-03-13,Global ,379.7142857142857,Sun Duration,510.0
2019-03-14,Global ,300.85714285714283,Sun Duration,330.0
2019-03-15,Global ,294.7857142857143,Sun Duration,370.0
2019-03-16,Global ,123.42857142857144,Sun Duration,10.0
2019-03-17,Global ,300.5,Sun Duration,420.0
2019-03-18,Global ,461.0,Sun Duration,630.0
2019-03-19,Global ,470.7857142857143,Sun Duration,560.0
2019-03-20,Global ,441.0,Sun Duration,490.0
2019-03-21,Global ,450.8571428571428,Sun Duration,130.0
2019-03-22,Global ,380.07142857142856,Sun Duration,30.0
2019-03-23,Global ,276.2142857142857,Sun Duration,25.0
2019-03-24,Global ,321.7857142857143,Sun Duration,20.0
2019-03-25,Global ,194.8571428571429,Sun Duration,120.0
2019-03-26,Global ,362.7142857142857,Sun Duration,480.0
2019-03-27,Global ,319.7142857142857,Sun Duration,360.0
2019-03-28,Global ,422.1428571428572,Sun Duration,530.0
2019-03-29,Global ,180.92857142857144,Sun Duration,160.0
2019-03-30,Global ,263.85714285714283,Sun Duration,190.0
2019-03-31,Global ,138.28571428571428,Sun Duration,130.0
2019-04-01,Global ,221.0,Sun Duration,70.0
2019-04-02,Global ,329.6428571428572,Sun Duration,290.0
2019-04-03,Global ,384.8571428571428,Sun Duration,410.0
2019-04-04,Global ,431.6428571428572,Sun Duration,530.0
2019-04-05,Global ,342.7857142857143,Sun Duration,400.0
2019-04-06,Global ,237.28571428571428,Sun Duration,20.0
2019-04-07,Global ,467.8571428571428,Sun Duration,650.0
2019-04-08,Global ,497.3571428571428,Sun Duration,660.0
2019-04-09,Global ,494.9285714285714,Sun Duration,660.0
2019-04-10,Global ,489.6428571428572,Sun Duration,610.0
2019-04-11,Global ,519.2857142857143,Sun Duration,700.0
2019-04-12,Global ,525.5,Sun Duration,700.0
2019-04-13,Global ,514.5714285714286,Sun Duration,670.0
2019-04-14,Global ,222.7142857142857,Sun Duration,80.0
2019-04-15,Global ,154.21428571428572,Sun Duration,90.0
2019-04-16,Global ,443.6428571428572,Sun Duration,500.0
2019-04-17,Global ,359.42857142857144,Sun Duration,420.0
2019-04-18,Global ,435.1428571428572,Sun Duration,425.3846153846154
2019-04-19,Global ,430.6428571428572,Sun Duration,430.7692307692308
2019-04-20,Global ,412.8571428571428,Sun Duration,436.1538461538462
2019-04-21,Global ,370.6428571428572,Sun Duration,441.5384615384616
2019-04-22,Global ,304.57142857142856,Sun Duration,446.9230769230769
2019-04-23,Global ,554.4285714285714,Sun Duration,452.3076923076924
2019-04-24,Global ,516.0,Sun Duration,457.6923076923077
2019-04-25,Global ,507.7857142857143,Sun Duration,463.0769230769231
2019-04-26,Global ,526.9285714285714,Sun Duration,468.46153846153845
2019-04-27,Global ,426.7857142857143,Sun Duration,473.8461538461539
2019-04-28,Global ,554.3571428571429,Sun Duration,479.2307692307693
2019-04-29,Global ,512.7857142857143,Sun Duration,484.61538461538464
2019-04-30,Global ,449.9285714285714,Sun Duration,490.0
2019-05-01,Global ,511.07142857142856,Sun Duration,650.0
2019-05-02,Global ,321.07142857142856,Sun Duration,270.0
2019-05-03,Global ,563.7857142857143,Sun Duration,720.0
2019-05-04,Global ,566.2857142857143,Sun Duration,630.0
2019-05-05,Global ,561.2857142857143,Sun Duration,730.0
2019-05-06,Global ,353.42857142857144,Sun Duration,330.0
2019-05-07,Global ,408.57142857142856,Sun Duration,416.6666666666666
2019-05-08,Global ,523.5714285714286,Sun Duration,503.3333333333333
2019-05-09,Global ,508.0,Sun Duration,590.0
2019-05-10,Global ,556.4285714285714,Sun Duration,680.0
2019-05-11,Global ,588.6428571428571,Sun Duration,780.0
2019-05-12,Global ,587.5,Sun Duration,780.0
2019-05-13,Global ,600.4285714285714,Sun Duration,780.0
2019-05-14,Global ,590.7857142857143,Sun Duration,780.0
2019-05-15,Global ,569.8571428571429,Sun Duration,760.0
2019-05-16,Global ,562.0714285714286,Sun Duration,750.0
2019-05-17,Global ,542.7142857142857,Sun Duration,630.0
2019-05-18,Global ,595.5714285714286,Sun Duration,750.0
2019-05-19,Global ,592.2142857142857,Sun Duration,737.7777777777777
2019-05-20,Global ,566.5,Sun Duration,725.5555555555554
2019-05-21,Global ,575.5,Sun Duration,713.3333333333333
2019-05-22,Global ,566.8571428571429,Sun Duration,701.1111111111111
2019-05-23,Global ,520.7142857142857,Sun Duration,688.8888888888889
2019-05-24,Global ,449.4285714285714,Sun Duration,676.6666666666666
2019-05-25,Global ,561.7142857142857,Sun Duration,664.4444444444443
2019-05-26,Global ,540.0,Sun Duration,652.2222222222223
2019-05-27,Global ,569.1428571428571,Sun Duration,640.0
2019-05-28,Global ,580.2142857142857,Sun Duration,680.0
2019-05-29,Global ,600.7142857142857,Sun Duration,770.0
2019-05-30,Global ,580.8571428571429,Sun Duration,760.0
2019-05-31,Global ,535.9285714285714,Sun Duration,600.0
2019-06-01,Global ,581.9285714285714,Sun Duration,710.0
2019-06-02,Global ,591.7857142857143,Sun Duration,750.0
2019-06-03,Global ,576.7142857142857,Sun Duration,730.0
2019-06-04,Global ,550.7142857142857,Sun Duration,650.0
2019-06-05,Global ,527.8571428571429,Sun Duration,600.0
2019-06-06,Global ,360.2142857142857,Sun Duration,210.0
2019-06-07,Global ,582.0,Sun Duration,740.0
2019-06-08,Global ,479.3571428571428,Sun Duration,753.3333333333333
2019-06-09,Global ,549.2142857142857,Sun Duration,766.6666666666666
2019-06-10,Global ,613.2142857142857,Sun Duration,780.0
2019-06-11,Global ,588.9285714285714,Sun Duration,760.0
2019-06-12,Global ,538.0714285714286,Sun Duration,735.0
2019-06-13,Global ,534.7857142857143,Sun Duration,710.0
2019-06-14,Global ,590.1428571428571,Sun Duration,720.0
2019-06-15,Global ,562.4285714285714,Sun Duration,730.0
2019-06-16,Global ,584.8571428571429,Sun Duration,740.0
2019-06-17,Global ,482.7857142857143,Sun Duration,670.0
2019-06-18,Global ,435.1428571428572,Sun Duration,600.0
2019-06-19,Global ,589.6428571428571,Sun Duration,750.0
2019-06-20,Global ,574.9285714285714,Sun Duration,760.0
2019-06-21,Global ,589.5,Sun Duration,720.0
2019-06-22,Global ,564.3571428571429,Sun Duration,700.0
2019-06-23,Global ,566.8571428571429,Sun Duration,630.0
2019-06-24,Global ,616.0,Sun Duration,770.0
2019-06-25,Global ,596.7142857142857,Sun Duration,790.0
2019-06-26,Global ,610.7142857142857,Sun Duration,790.0
2019-06-27,Global ,618.2142857142857,Sun Duration,780.0
2019-06-28,Global ,557.0,Sun Duration,600.0
2019-06-29,Global ,552.3571428571429,Sun Duration,710.0
2019-06-30,Global ,553.1428571428571,Sun Duration,640.0
2019-07-01,Global ,606.0,Sun Duration,770.0
2019-07-02,Global ,609.7142857142857,Sun Duration,780.0
2019-07-03,Global ,617.5,Sun Duration,780.0
2019-07-04,Global ,613.2857142857143,Sun Duration,780.0
2019-07-05,Global ,601.2142857142857,Sun Duration,750.0
2019-07-06,Global ,592.2857142857143,Sun Duration,700.0
2019-07-07,Global ,593.0,Sun Duration,770.0
2019-07-08,Global ,567.5714285714286,Sun Duration,775.0
2019-07-09,Global ,608.6428571428571,Sun Duration,780.0
2019-07-10,Global ,582.7142857142857,Sun Duration,690.0
2019-07-11,Global ,615.6153846153846,Sun Duration,790.0
2019-07-12,Global ,533.9285714285714,Sun Duration,660.0
2019-07-13,Global ,582.5,Sun Duration,720.0
2019-07-14,Global ,604.8571428571429,Sun Duration,790.0
2019-07-15,Global ,579.9285714285714,Sun Duration,750.0
2019-07-16,Global ,577.6428571428571,Sun Duration,710.0
2019-07-17,Global ,506.6428571428572,Sun Duration,600.0
